listing_id,title,description,price,bedrooms,bathrooms,property_type,address,city,latitude,longitude,posting_date,furnished,lease_term,deposit_amount,payment_method_text,contact_type
12561,Downtown Condo,Bright unit close to transit.,1396,1,1,house,550 Main St,Toronto,43.792505,-79.549998,2025-08-31,0,1 year,1500,e-transfer,owner
12562,Affordable Room,"Recently renovated, quiet neighborhood.",1614,4,1,basement,534 Main St,Toronto,43.724229,-79.390076,2025-09-28,1,month-to-month,500,e-transfer,agent
12563,Beautiful Apartment for Rent,Near subway and shopping.,1522,4,1,apartment,331 Main St,Toronto,43.631801,-79.262117,2025-11-08,1,1 year,1000,cash,agent
12564,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",3379,2,2,basement,514 Main St,Toronto,43.710638,-79.381343,2025-12-14,0,6 months,1500,gift card,owner
12565,Affordable Room,Ideal for students and professionals.,1887,3,2,apartment,609 Main St,Toronto,43.755072,-79.308402,2025-12-21,1,1 year,0,cash,owner
12566,Beautiful Apartment for Rent,Bright unit close to transit.,1076,2,1,basement,201 Main St,Toronto,43.690192,-79.226061,2025-10-23,1,month-to-month,0,e-transfer,owner
12567,Downtown Condo,Ideal for students and professionals.,3485,3,3,house,960 Main St,Toronto,43.659588,-79.357044,2025-10-08,0,month-to-month,0,cash,agent
12568,Affordable Room,Bright unit close to transit.,1949,0,1,basement,518 Main St,Toronto,43.71904,-79.287041,2026-01-06,0,6 months,500,wire,agent
12569,Beautiful Apartment for Rent,Bright unit close to transit.,2213,1,1,house,74 Main St,Toronto,43.62289,-79.373946,2026-01-20,1,1 year,1000,gift card,owner
12570,Affordable Room,Bright unit close to transit.,1891,1,1,house,447 Main St,Toronto,43.695996,-79.580906,2025-09-01,1,month-to-month,1500,gift card,agent
12571,Downtown Condo,Bright unit close to transit.,1500,1,1,house,687 Main St,Toronto,43.708017,-79.401644,2025-08-02,1,1 year,1500,gift card,agent
12572,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",2336,1,3,house,494 Main St,Toronto,43.701797,-79.562985,2025-11-14,0,1 year,500,wire,agent
12573,Beautiful Apartment for Rent,Near subway and shopping.,892,0,2,apartment,912 Main St,Toronto,43.799526,-79.348747,2026-01-25,0,month-to-month,1500,gift card,agent
12574,Downtown Condo,Ideal for students and professionals.,1876,3,3,house,561 Main St,Toronto,43.681244,-79.596492,2026-01-29,0,6 months,500,gift card,agent
12575,Spacious Basement Unit,Ideal for students and professionals.,1768,4,1,basement,841 Main St,Toronto,43.731209,-79.413498,2026-01-21,1,month-to-month,0,wire,agent
12576,Affordable Room,Ideal for students and professionals.,1120,2,3,apartment,503 Main St,Toronto,43.760161,-79.50963,2025-09-18,1,6 months,500,wire,owner
12577,Beautiful Apartment for Rent,Ideal for students and professionals.,1821,0,1,house,241 Main St,Toronto,43.624737,-79.387176,2025-09-21,0,6 months,0,gift card,owner
12578,Spacious Basement Unit,Bright unit close to transit.,3389,2,2,house,283 Main St,Toronto,43.666307,-79.530646,2025-11-07,1,1 year,1000,gift card,owner
12579,Downtown Condo,Near subway and shopping.,2648,4,2,apartment,60 Main St,Toronto,43.673026,-79.260681,2025-12-03,1,6 months,0,cash,agent
12580,Beautiful Apartment for Rent,Ideal for students and professionals.,2943,3,2,house,638 Main St,Toronto,43.669992,-79.29072,2025-10-29,0,1 year,1500,gift card,agent
12581,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",1604,0,2,house,480 Main St,Toronto,43.778132,-79.313838,2025-09-29,0,month-to-month,0,wire,agent
12582,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",3411,3,1,basement,231 Main St,Toronto,43.675288,-79.289995,2025-10-23,0,1 year,1500,e-transfer,agent
12583,Affordable Room,Ideal for students and professionals.,3173,0,3,basement,430 Main St,Toronto,43.760104,-79.434412,2025-10-12,0,6 months,500,wire,agent
12584,Spacious Basement Unit,Near subway and shopping.,3100,2,1,basement,72 Main St,Toronto,43.794483,-79.435991,2026-01-13,0,6 months,500,e-transfer,owner
12585,Beautiful Apartment for Rent,Ideal for students and professionals.,1565,2,2,house,642 Main St,Toronto,43.791633,-79.572519,2026-01-23,0,month-to-month,500,e-transfer,owner
12586,Spacious Basement Unit,Ideal for students and professionals.,1766,0,3,house,266 Main St,Toronto,43.62773,-79.424087,2025-12-26,1,1 year,1500,e-transfer,owner
12587,Affordable Room,Ideal for students and professionals.,2944,1,1,basement,221 Main St,Toronto,43.658809,-79.289705,2025-12-04,1,1 year,1000,e-transfer,owner
12588,Beautiful Apartment for Rent,Near subway and shopping.,1639,3,3,basement,498 Main St,Toronto,43.61169,-79.307976,2025-10-27,1,month-to-month,500,gift card,agent
12589,Beautiful Apartment for Rent,Ideal for students and professionals.,2109,0,2,basement,829 Main St,Toronto,43.678061,-79.540393,2025-08-03,1,month-to-month,1000,wire,agent
12590,Affordable Room,Ideal for students and professionals.,2930,0,1,apartment,164 Main St,Toronto,43.701539,-79.214641,2025-11-09,1,month-to-month,500,cash,agent
12591,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",3422,2,2,house,197 Main St,Toronto,43.660639,-79.516217,2025-09-13,1,1 year,1500,gift card,owner
12592,Spacious Basement Unit,Near subway and shopping.,964,1,2,house,971 Main St,Toronto,43.749351,-79.576508,2025-12-16,0,month-to-month,1000,wire,owner
12593,Downtown Condo,"Recently renovated, quiet neighborhood.",2351,2,3,house,768 Main St,Toronto,43.717046,-79.249468,2025-11-05,0,6 months,1500,cash,owner
12594,Downtown Condo,"Recently renovated, quiet neighborhood.",1919,0,1,basement,62 Main St,Toronto,43.662195,-79.577686,2025-10-23,1,month-to-month,1500,gift card,agent
12595,Spacious Basement Unit,Ideal for students and professionals.,3242,1,1,basement,515 Main St,Toronto,43.699482,-79.239226,2025-08-12,1,month-to-month,1000,e-transfer,owner
12596,Beautiful Apartment for Rent,Near subway and shopping.,1090,3,3,house,610 Main St,Toronto,43.740765,-79.361269,2026-01-28,1,month-to-month,1500,wire,owner
12597,Downtown Condo,Near subway and shopping.,1295,3,3,basement,388 Main St,Toronto,43.764858,-79.445286,2026-01-18,1,6 months,1500,cash,owner
12598,Downtown Condo,Near subway and shopping.,1120,0,1,house,198 Main St,Toronto,43.775783,-79.268376,2025-09-30,1,6 months,500,wire,owner
12599,Spacious Basement Unit,Near subway and shopping.,1139,3,3,apartment,42 Main St,Toronto,43.794601,-79.369045,2025-11-22,0,month-to-month,500,wire,owner
12600,Beautiful Apartment for Rent,Near subway and shopping.,1842,3,1,apartment,585 Main St,Toronto,43.757786,-79.380772,2025-11-30,1,month-to-month,500,wire,agent
12601,Downtown Condo,"Recently renovated, quiet neighborhood.",1715,4,2,basement,19 Main St,Toronto,43.652386,-79.295326,2025-12-24,0,month-to-month,500,wire,owner
12602,Downtown Condo,"Recently renovated, quiet neighborhood.",2891,0,3,basement,914 Main St,Toronto,43.676173,-79.315315,2025-09-19,1,6 months,1000,e-transfer,owner
12603,Affordable Room,Ideal for students and professionals.,3103,0,3,basement,697 Main St,Toronto,43.791709,-79.568633,2025-09-08,0,6 months,500,cash,agent
12604,Spacious Basement Unit,Near subway and shopping.,1840,4,3,house,205 Main St,Toronto,43.760117,-79.303191,2025-10-16,0,6 months,500,e-transfer,owner
12605,Downtown Condo,Near subway and shopping.,2992,3,2,house,570 Main St,Toronto,43.698766,-79.261085,2025-09-01,0,month-to-month,500,wire,owner
12606,Beautiful Apartment for Rent,Near subway and shopping.,2906,2,2,house,154 Main St,Toronto,43.701392,-79.394955,2025-10-26,0,1 year,500,gift card,agent
12607,Downtown Condo,Bright unit close to transit.,1257,2,1,basement,751 Main St,Toronto,43.736572,-79.219887,2025-12-09,1,1 year,500,cash,agent
12608,Beautiful Apartment for Rent,Ideal for students and professionals.,2303,2,1,basement,207 Main St,Toronto,43.691615,-79.214452,2025-11-28,0,1 year,0,wire,agent
12609,Spacious Basement Unit,Bright unit close to transit.,1773,3,1,house,99 Main St,Toronto,43.603095,-79.411198,2025-12-23,0,1 year,0,wire,owner
12610,Beautiful Apartment for Rent,Near subway and shopping.,2926,1,3,apartment,615 Main St,Toronto,43.730583,-79.581921,2025-09-10,0,6 months,1000,e-transfer,owner
12611,Affordable Room,Ideal for students and professionals.,907,4,2,house,818 Main St,Toronto,43.692144,-79.384096,2025-10-15,0,6 months,1500,gift card,owner
12612,Downtown Condo,Near subway and shopping.,1317,2,1,apartment,600 Main St,Toronto,43.638195,-79.462909,2025-10-23,0,month-to-month,500,gift card,agent
12613,Downtown Condo,Near subway and shopping.,3393,0,1,apartment,490 Main St,Toronto,43.688415,-79.427031,2025-12-08,1,1 year,500,cash,owner
12614,Affordable Room,Ideal for students and professionals.,2646,2,2,basement,737 Main St,Toronto,43.734187,-79.58562,2025-10-16,1,month-to-month,1500,e-transfer,owner
12615,Beautiful Apartment for Rent,Ideal for students and professionals.,937,0,2,apartment,481 Main St,Toronto,43.612471,-79.304624,2025-12-20,1,month-to-month,1500,wire,owner
12616,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",1242,3,3,house,185 Main St,Toronto,43.607272,-79.269729,2025-10-26,1,6 months,1500,e-transfer,agent
12617,Downtown Condo,Bright unit close to transit.,3095,1,1,apartment,600 Main St,Toronto,43.667465,-79.282429,2026-01-27,1,6 months,1000,e-transfer,agent
12618,Spacious Basement Unit,Near subway and shopping.,3413,4,3,apartment,730 Main St,Toronto,43.793404,-79.377266,2025-11-11,1,6 months,1000,gift card,agent
12619,Affordable Room,"Recently renovated, quiet neighborhood.",2806,3,3,basement,408 Main St,Toronto,43.652555,-79.277405,2025-10-18,0,1 year,1000,wire,agent
12620,Affordable Room,Ideal for students and professionals.,1036,1,3,house,734 Main St,Toronto,43.789904,-79.565671,2025-10-27,1,1 year,500,wire,agent
12621,Downtown Condo,"Recently renovated, quiet neighborhood.",1309,3,3,basement,722 Main St,Toronto,43.701859,-79.321353,2025-08-21,1,1 year,500,wire,owner
12622,Downtown Condo,"Recently renovated, quiet neighborhood.",1119,0,1,house,851 Main St,Toronto,43.619993,-79.333813,2025-08-22,1,month-to-month,1000,wire,owner
12623,Downtown Condo,Bright unit close to transit.,2367,3,3,basement,622 Main St,Toronto,43.642605,-79.396844,2025-08-19,1,6 months,1500,wire,owner
12624,Beautiful Apartment for Rent,Bright unit close to transit.,807,2,1,apartment,426 Main St,Toronto,43.681613,-79.494648,2026-01-16,1,1 year,1000,cash,agent
12625,Downtown Condo,"Recently renovated, quiet neighborhood.",831,4,1,house,143 Main St,Toronto,43.792455,-79.315499,2026-01-13,1,1 year,500,gift card,agent
12626,Downtown Condo,Bright unit close to transit.,1346,2,1,basement,734 Main St,Toronto,43.690071,-79.481714,2025-10-12,0,1 year,500,cash,agent
12627,Downtown Condo,Ideal for students and professionals.,1403,1,3,house,322 Main St,Toronto,43.742979,-79.246532,2025-09-08,1,6 months,500,wire,owner
12628,Affordable Room,"Recently renovated, quiet neighborhood.",850,4,1,house,590 Main St,Toronto,43.63596,-79.236439,2025-10-10,1,month-to-month,1500,gift card,owner
12629,Affordable Room,Bright unit close to transit.,1760,3,2,house,616 Main St,Toronto,43.726143,-79.350951,2025-12-11,1,month-to-month,1500,gift card,owner
12630,Affordable Room,Bright unit close to transit.,3287,0,3,house,198 Main St,Toronto,43.606488,-79.577206,2025-10-26,0,month-to-month,1500,e-transfer,agent
12631,Beautiful Apartment for Rent,Ideal for students and professionals.,3454,2,1,house,532 Main St,Toronto,43.618632,-79.408452,2026-01-01,0,month-to-month,0,cash,owner
12632,Affordable Room,Ideal for students and professionals.,2981,4,1,basement,655 Main St,Toronto,43.682399,-79.342817,2025-11-16,1,6 months,1000,gift card,owner
12633,Affordable Room,Bright unit close to transit.,3397,2,2,apartment,389 Main St,Toronto,43.661923,-79.470909,2025-08-10,1,1 year,500,cash,agent
12634,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",3169,4,1,house,818 Main St,Toronto,43.699103,-79.404691,2025-12-26,1,6 months,0,wire,owner
12635,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",2348,1,2,house,414 Main St,Toronto,43.607447,-79.501341,2025-10-16,0,1 year,500,e-transfer,agent
12636,Spacious Basement Unit,Near subway and shopping.,2541,1,3,apartment,535 Main St,Toronto,43.728767,-79.521873,2025-09-14,1,6 months,500,e-transfer,owner
12637,Affordable Room,Near subway and shopping.,3024,4,1,apartment,59 Main St,Toronto,43.704153,-79.519378,2025-11-15,1,1 year,1000,e-transfer,owner
12638,Beautiful Apartment for Rent,Near subway and shopping.,1928,4,3,basement,406 Main St,Toronto,43.637175,-79.35721,2025-10-21,0,month-to-month,500,cash,agent
12639,Downtown Condo,Bright unit close to transit.,892,4,3,basement,170 Main St,Toronto,43.690004,-79.498668,2025-10-26,1,1 year,0,wire,owner
12640,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",2291,0,2,basement,277 Main St,Toronto,43.669573,-79.528901,2025-09-05,1,month-to-month,1000,e-transfer,owner
12641,Downtown Condo,Ideal for students and professionals.,2328,3,2,basement,604 Main St,Toronto,43.763759,-79.458927,2025-11-02,0,1 year,500,wire,agent
12642,Affordable Room,Bright unit close to transit.,1432,2,2,apartment,626 Main St,Toronto,43.651348,-79.496569,2025-11-21,1,month-to-month,1000,gift card,owner
12643,Downtown Condo,Ideal for students and professionals.,1458,4,1,apartment,363 Main St,Toronto,43.771671,-79.288914,2025-08-26,0,1 year,1500,wire,owner
12644,Spacious Basement Unit,Near subway and shopping.,2556,3,3,apartment,936 Main St,Toronto,43.652542,-79.249591,2025-11-21,0,1 year,500,wire,owner
12645,Beautiful Apartment for Rent,Bright unit close to transit.,2116,4,1,apartment,538 Main St,Toronto,43.77317,-79.275799,2025-12-24,0,month-to-month,500,wire,owner
12646,Affordable Room,Near subway and shopping.,3181,0,1,apartment,906 Main St,Toronto,43.767477,-79.274581,2025-09-25,1,6 months,0,cash,owner
12647,Downtown Condo,"Recently renovated, quiet neighborhood.",2911,2,3,basement,247 Main St,Toronto,43.656896,-79.452408,2025-08-24,1,month-to-month,1500,cash,owner
12648,Affordable Room,Bright unit close to transit.,1856,2,3,apartment,477 Main St,Toronto,43.71956,-79.285362,2026-01-14,1,month-to-month,1500,cash,owner
12649,Spacious Basement Unit,Bright unit close to transit.,2128,1,1,apartment,594 Main St,Toronto,43.621225,-79.288786,2025-08-04,0,6 months,1500,e-transfer,owner
12650,Spacious Basement Unit,Near subway and shopping.,3487,2,3,apartment,588 Main St,Toronto,43.76593,-79.38878,2025-10-14,0,1 year,500,wire,agent
12651,Affordable Room,"Recently renovated, quiet neighborhood.",1464,0,1,house,476 Main St,Toronto,43.728376,-79.583316,2025-09-22,1,month-to-month,1000,wire,owner
12652,Affordable Room,Bright unit close to transit.,1366,1,2,apartment,556 Main St,Toronto,43.626921,-79.209213,2025-09-10,1,month-to-month,0,wire,agent
12653,Spacious Basement Unit,Ideal for students and professionals.,3298,2,1,house,140 Main St,Toronto,43.764075,-79.312072,2025-11-24,1,1 year,500,gift card,agent
12654,Downtown Condo,Near subway and shopping.,1877,4,2,basement,887 Main St,Toronto,43.757038,-79.231366,2025-12-29,0,6 months,1000,wire,agent
12655,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",3393,0,2,house,423 Main St,Toronto,43.787178,-79.206542,2025-09-16,1,month-to-month,500,gift card,agent
12656,Beautiful Apartment for Rent,Near subway and shopping.,3277,4,1,apartment,79 Main St,Toronto,43.653728,-79.485771,2025-10-23,0,month-to-month,1500,gift card,owner
12657,Affordable Room,Near subway and shopping.,3369,0,2,apartment,580 Main St,Toronto,43.687826,-79.429411,2025-11-14,1,1 year,1000,e-transfer,owner
12658,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",1504,3,3,house,103 Main St,Toronto,43.794222,-79.228836,2026-01-08,0,1 year,0,wire,owner
12659,Downtown Condo,Ideal for students and professionals.,3072,3,3,apartment,755 Main St,Toronto,43.641253,-79.401888,2026-01-12,1,6 months,1000,gift card,owner
12660,Downtown Condo,Bright unit close to transit.,2215,1,1,apartment,79 Main St,Toronto,43.70736,-79.219193,2025-12-06,1,6 months,1500,gift card,agent
12661,Affordable Room,Bright unit close to transit.,3313,0,3,apartment,679 Main St,Toronto,43.726415,-79.467996,2025-09-12,0,month-to-month,1000,e-transfer,owner
12662,Spacious Basement Unit,Ideal for students and professionals.,1725,3,1,house,145 Main St,Toronto,43.630869,-79.237273,2025-12-04,1,6 months,500,gift card,agent
12663,Beautiful Apartment for Rent,Ideal for students and professionals.,2449,0,2,house,417 Main St,Toronto,43.786141,-79.433297,2025-08-21,0,month-to-month,500,cash,owner
12664,Beautiful Apartment for Rent,Ideal for students and professionals.,2069,0,1,house,232 Main St,Toronto,43.768931,-79.486576,2025-09-04,1,1 year,500,cash,agent
12665,Spacious Basement Unit,Ideal for students and professionals.,1340,1,2,apartment,843 Main St,Toronto,43.711607,-79.210683,2025-08-12,1,1 year,0,wire,agent
12666,Downtown Condo,Near subway and shopping.,2188,1,1,house,266 Main St,Toronto,43.736334,-79.474163,2026-01-07,0,1 year,1500,gift card,owner
12667,Spacious Basement Unit,Bright unit close to transit.,2550,4,1,house,235 Main St,Toronto,43.677121,-79.303204,2025-10-11,0,month-to-month,1500,gift card,agent
12668,Affordable Room,Ideal for students and professionals.,3023,0,1,apartment,578 Main St,Toronto,43.74313,-79.376521,2026-01-26,1,1 year,1500,e-transfer,owner
12669,Affordable Room,"Recently renovated, quiet neighborhood.",2019,4,1,house,959 Main St,Toronto,43.715075,-79.519067,2026-01-15,0,1 year,1500,wire,owner
12670,Downtown Condo,Bright unit close to transit.,1396,4,3,basement,602 Main St,Toronto,43.745674,-79.464681,2025-10-14,0,month-to-month,0,gift card,owner
12671,Affordable Room,Ideal for students and professionals.,3198,1,3,apartment,681 Main St,Toronto,43.768074,-79.273431,2025-08-05,0,6 months,500,e-transfer,owner
