id,label,message
8054,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8055,scam,No viewing needed. First month and deposit required now.
8056,scam,Unit is available immediately. Deposit required before viewing.
8057,scam,Unit is available immediately. Deposit required before viewing.
8058,scam,Kindly provide your full name and send payment today.
8059,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8060,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8061,scam,Great price for downtown Toronto condo. Send payment to hold.
8062,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8063,scam,Owner is traveling. Keys will be mailed after deposit.
8064,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8065,scam,Kindly provide your full name and send payment today.
8066,scam,Unit is available immediately. Deposit required before viewing.
8067,scam,Unit is available immediately. Deposit required before viewing.
8068,scam,Unit is available immediately. Deposit required before viewing.
8069,scam,No viewing needed. First month and deposit required now.
8070,scam,Please reply with your email so I can send payment instructions.
8071,scam,Unit is available immediately. Deposit required before viewing.
8072,scam,Please reply with your email so I can send payment instructions.
8073,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8074,scam,No viewing needed. First month and deposit required now.
8075,scam,Great price for downtown Toronto condo. Send payment to hold.
8076,scam,No credit check. Just send deposit and move in.
8077,scam,Great price for downtown Toronto condo. Send payment to hold.
8078,scam,No viewing needed. First month and deposit required now.
8079,scam,Kindly provide your full name and send payment today.
8080,scam,Unit is available immediately. Deposit required before viewing.
8081,scam,Unit is available immediately. Deposit required before viewing.
8082,scam,Please reply with your email so I can send payment instructions.
8083,scam,Unit is available immediately. Deposit required before viewing.
8084,scam,Owner is traveling. Keys will be mailed after deposit.
8085,scam,Please reply with your email so I can send payment instructions.
8086,scam,Please reply with your email so I can send payment instructions.
8087,scam,Kindly provide your full name and send payment today.
8088,scam,Kindly provide your full name and send payment today.
8089,scam,Please reply with your email so I can send payment instructions.
8090,scam,Great price for downtown Toronto condo. Send payment to hold.
8091,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8092,scam,Unit is available immediately. Deposit required before viewing.
8093,scam,No credit check. Just send deposit and move in.
8094,scam,No viewing needed. First month and deposit required now.
8095,scam,Unit is available immediately. Deposit required before viewing.
8096,scam,Kindly provide your full name and send payment today.
8097,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8098,scam,Many people interested. First person to send deposit gets it.
8099,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8100,scam,Unit is available immediately. Deposit required before viewing.
8101,scam,No credit check. Just send deposit and move in.
8102,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8103,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8104,scam,Many people interested. First person to send deposit gets it.
8105,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8106,scam,Kindly provide your full name and send payment today.
8107,scam,No viewing needed. First month and deposit required now.
8108,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8109,scam,Kindly provide your full name and send payment today.
8110,scam,No credit check. Just send deposit and move in.
8111,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8112,scam,Please reply with your email so I can send payment instructions.
8113,scam,Unit is available immediately. Deposit required before viewing.
8114,scam,Kindly provide your full name and send payment today.
8115,scam,Great price for downtown Toronto condo. Send payment to hold.
8116,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8117,scam,Great price for downtown Toronto condo. Send payment to hold.
8118,scam,No viewing needed. First month and deposit required now.
8119,scam,Unit is available immediately. Deposit required before viewing.
8120,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8121,scam,No credit check. Just send deposit and move in.
8122,scam,Owner is traveling. Keys will be mailed after deposit.
8123,scam,Owner is traveling. Keys will be mailed after deposit.
8124,scam,Kindly provide your full name and send payment today.
8125,scam,Many people interested. First person to send deposit gets it.
8126,scam,Great price for downtown Toronto condo. Send payment to hold.
8127,scam,No credit check. Just send deposit and move in.
8128,scam,Please reply with your email so I can send payment instructions.
8129,scam,Please reply with your email so I can send payment instructions.
8130,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8131,scam,Owner is traveling. Keys will be mailed after deposit.
8132,scam,Please reply with your email so I can send payment instructions.
8133,scam,Many people interested. First person to send deposit gets it.
8134,scam,Unit is available immediately. Deposit required before viewing.
8135,scam,Many people interested. First person to send deposit gets it.
8136,scam,Please reply with your email so I can send payment instructions.
8137,scam,Great price for downtown Toronto condo. Send payment to hold.
8138,scam,I am currently out of the country. You can reserve the unit by e-transfer.
