id,label,scam_type,message
8313,scam,urgency_pressure,First come first serve.
8314,scam,urgency_pressure,Only serious renters reply.
8315,scam,no_viewing,Viewing is not possible at this time.
8316,scam,broken_english,You trust me.
8317,scam,out_of_country_landlord,"Out of town right now, send payment to proceed."
8318,scam,wire_transfer,Send money by MoneyGram.
8319,scam,deposit_request,Send first and last month now to lock it.
8320,scam,gift_card_payment,Amazon gift card accepted.
8321,scam,wire_transfer,Send money by MoneyGram.
8322,scam,gift_card_payment,Send prepaid card numbers.
8323,scam,wire_transfer,International transfer accepted.
8324,scam,deposit_request,Pay holding fee immediately.
8325,scam,personal_info_harvest,Need your full details before viewing.
8326,scam,deposit_request,Deposit required before any viewing.
8327,scam,broken_english,I owner of apartment and want rent fast.
8328,scam,wire_transfer,International transfer accepted.
8329,scam,broken_english,I owner of apartment and want rent fast.
8330,scam,fake_company,Corporate leasing office.
8331,scam,urgency_pressure,This will be gone today.
8332,scam,personal_info_harvest,Send photo of your driver license.
8333,scam,out_of_country_landlord,I moved overseas but the apartment is available.
8334,scam,out_of_country_landlord,"I am working abroad, keys will be mailed."
8335,scam,out_of_country_landlord,I moved overseas but the apartment is available.
8336,scam,fake_company,Our company handles everything remotely.
8337,scam,fake_company,Third-party escrow company involved.
8338,scam,broken_english,You send money and get key later.
8339,scam,gift_card_payment,Payment via gift cards only.
8340,scam,broken_english,I owner of apartment and want rent fast.
8341,scam,out_of_country_landlord,I moved overseas but the apartment is available.
8342,scam,broken_english,Apartment very good and cheap.
8343,scam,deposit_request,Deposit required before any viewing.
8344,scam,broken_english,Apartment very good and cheap.
8345,scam,fake_company,Third-party escrow company involved.
8346,scam,gift_card_payment,Send prepaid card numbers.
8347,scam,deposit_request,Pay holding fee immediately.
8348,scam,deposit_request,Pay holding fee immediately.
8349,scam,urgency_pressure,This will be gone today.
8350,scam,gift_card_payment,Buy Apple gift cards and send codes.
8351,scam,wire_transfer,Pay by Western Union.
8352,scam,deposit_request,Pay holding fee immediately.
8353,scam,urgency_pressure,Only serious renters reply.
8354,scam,gift_card_payment,Payment via gift cards only.
8355,scam,urgency_pressure,"Many people interested, act fast."
8356,scam,wire_transfer,Pay by Western Union.
8357,scam,wire_transfer,Send money by MoneyGram.
8358,scam,gift_card_payment,Send prepaid card numbers.
8359,scam,unrealistic_price,Below market price for fast deal.
8360,scam,gift_card_payment,Send prepaid card numbers.
8361,scam,wire_transfer,Pay by Western Union.
8362,scam,deposit_request,Pay holding fee immediately.
8363,scam,deposit_request,Deposit required before any viewing.
8364,scam,personal_info_harvest,Send copy of ID and SIN.
8365,scam,no_viewing,"Trust the photos, no tour required."
8366,scam,personal_info_harvest,Send copy of ID and SIN.
8367,scam,fake_company,We are certified rental agents.
8368,scam,fake_company,Our company handles everything remotely.
8369,scam,fake_company,We are certified rental agents.
8370,scam,deposit_request,Unit will be held only after deposit is received.
8371,scam,gift_card_payment,Send prepaid card numbers.
8372,scam,deposit_request,Send first and last month now to lock it.
8373,scam,no_viewing,"Viewing is not necessary, unit is ready."
8374,scam,wire_transfer,Wire transfer preferred.
8375,scam,broken_english,Apartment very good and cheap.
8376,scam,out_of_country_landlord,"Out of town right now, send payment to proceed."
8377,scam,out_of_country_landlord,I moved overseas but the apartment is available.
8378,scam,broken_english,Good chance for you.
8379,scam,fake_company,We are certified rental agents.
8380,scam,wire_transfer,Pay by Western Union.
8381,scam,no_viewing,"No need to see the place, pictures are enough."
8382,scam,personal_info_harvest,Send photo of your driver license.
8383,scam,gift_card_payment,Buy Apple gift cards and send codes.
8384,scam,out_of_country_landlord,I moved overseas but the apartment is available.
8385,scam,no_viewing,"Viewing is not necessary, unit is ready."
8386,scam,personal_info_harvest,Need your full details before viewing.
8387,scam,unrealistic_price,Luxury condo downtown for $700/month.
8388,scam,deposit_request,Send first and last month now to lock it.
8389,scam,broken_english,Good chance for you.
8390,scam,broken_english,Apartment very good and cheap.
8391,scam,urgency_pressure,Last chance to secure.
8392,scam,unrealistic_price,Luxury condo downtown for $700/month.
8393,scam,unrealistic_price,Very low price if you act today.
8394,scam,out_of_country_landlord,"Currently traveling, but you can reserve it."
8395,scam,fake_company,Third-party escrow company involved.
8396,scam,deposit_request,Please send the deposit today to secure the apartment.
8397,scam,broken_english,You send money and get key later.
8398,scam,wire_transfer,Pay by Western Union.
8399,scam,urgency_pressure,First come first serve.
8400,scam,no_viewing,"Viewing is not necessary, unit is ready."
8401,scam,gift_card_payment,Steam gift card for deposit.
8402,scam,personal_info_harvest,Send copy of ID and SIN.
8403,scam,out_of_country_landlord,"Out of town right now, send payment to proceed."
8404,scam,out_of_country_landlord,"I am currently outside Canada, so I cannot show the unit."
8405,scam,broken_english,I owner of apartment and want rent fast.
8406,scam,unrealistic_price,2 bedroom condo only $800 all inclusive.
8407,scam,broken_english,You send money and get key later.
8408,scam,fake_company,Corporate leasing office.
8409,scam,out_of_country_landlord,"Currently traveling, but you can reserve it."
8410,scam,gift_card_payment,Steam gift card for deposit.
8411,scam,urgency_pressure,Last chance to secure.
8412,scam,broken_english,You send money and get key later.
8413,scam,fake_company,Our company handles everything remotely.
8414,scam,urgency_pressure,"Many people interested, act fast."
8415,scam,deposit_request,Please send the deposit today to secure the apartment.
8416,scam,out_of_country_landlord,"Currently traveling, but you can reserve it."
8417,scam,out_of_country_landlord,"Out of town right now, send payment to proceed."
8418,scam,fake_company,We are certified rental agents.
8419,scam,out_of_country_landlord,"I am working abroad, keys will be mailed."
8420,scam,broken_english,You trust me.
8421,scam,unrealistic_price,Very low price if you act today.
8422,scam,no_viewing,"Viewing is not necessary, unit is ready."
8423,scam,gift_card_payment,Steam gift card for deposit.
8424,scam,no_viewing,You can move in without visiting.
8425,scam,gift_card_payment,Payment via gift cards only.
8426,scam,fake_company,We are certified rental agents.
8427,scam,broken_english,You send money and get key later.
8428,scam,urgency_pressure,"Many people interested, act fast."
8429,scam,gift_card_payment,Amazon gift card accepted.
8430,scam,urgency_pressure,Last chance to secure.
8431,scam,fake_company,Our company handles everything remotely.
8432,scam,broken_english,Good chance for you.
8433,scam,gift_card_payment,Send prepaid card numbers.
8434,scam,deposit_request,Deposit required before any viewing.
8435,scam,urgency_pressure,Only serious renters reply.
8436,scam,deposit_request,Deposit required before any viewing.
8437,scam,out_of_country_landlord,"I am currently outside Canada, so I cannot show the unit."
8438,scam,wire_transfer,Pay by Western Union.
8439,scam,personal_info_harvest,Submit personal info now.
8440,scam,no_viewing,"No need to see the place, pictures are enough."
8441,scam,no_viewing,"No need to see the place, pictures are enough."
8442,scam,urgency_pressure,This will be gone today.
8443,scam,wire_transfer,International transfer accepted.
8444,scam,broken_english,You send money and get key later.
8445,scam,unrealistic_price,Below market price for fast deal.
8446,scam,out_of_country_landlord,I moved overseas but the apartment is available.
8447,scam,unrealistic_price,Very low price if you act today.
8448,scam,broken_english,Good chance for you.
8449,scam,urgency_pressure,First come first serve.
8450,scam,fake_company,Corporate leasing office.
8451,scam,broken_english,Good chance for you.
8452,scam,wire_transfer,Wire transfer preferred.
8453,scam,fake_company,Our company handles everything remotely.
8454,scam,deposit_request,Deposit required before any viewing.
8455,scam,fake_company,Corporate leasing office.
8456,scam,out_of_country_landlord,"I am currently outside Canada, so I cannot show the unit."
8457,scam,no_viewing,Viewing is not possible at this time.
8458,scam,broken_english,Apartment very good and cheap.
8459,scam,gift_card_payment,Send prepaid card numbers.
8460,scam,no_viewing,"No need to see the place, pictures are enough."
8461,scam,out_of_country_landlord,"I am currently outside Canada, so I cannot show the unit."
8462,scam,personal_info_harvest,Need your full details before viewing.
8463,scam,gift_card_payment,Amazon gift card accepted.
8464,scam,broken_english,You send money and get key later.
8465,scam,personal_info_harvest,Submit personal info now.
8466,scam,urgency_pressure,"Many people interested, act fast."
8467,scam,gift_card_payment,Steam gift card for deposit.
8468,scam,no_viewing,Viewing is not possible at this time.
8469,scam,no_viewing,Viewing is not possible at this time.
8470,scam,out_of_country_landlord,"Currently traveling, but you can reserve it."
8471,scam,urgency_pressure,This will be gone today.
8472,scam,unrealistic_price,Below market price for fast deal.
8473,scam,urgency_pressure,Last chance to secure.
8474,scam,personal_info_harvest,Submit personal info now.
8475,scam,wire_transfer,Pay by Western Union.
8476,scam,unrealistic_price,Very low price if you act today.
8477,scam,no_viewing,"No need to see the place, pictures are enough."
8478,scam,no_viewing,Viewing is not possible at this time.
8479,scam,broken_english,Good chance for you.
8480,scam,no_viewing,Viewing is not possible at this time.
8481,scam,deposit_request,Send first and last month now to lock it.
8482,scam,wire_transfer,Send money by MoneyGram.
8483,scam,urgency_pressure,Only serious renters reply.
8484,scam,fake_company,Third-party escrow company involved.
8485,scam,wire_transfer,Wire transfer preferred.
8486,scam,fake_company,Our company handles everything remotely.
8487,scam,personal_info_harvest,Send photo of your driver license.
8488,scam,deposit_request,Send first and last month now to lock it.
8489,scam,personal_info_harvest,Send copy of ID and SIN.
8490,scam,urgency_pressure,Last chance to secure.
8491,scam,fake_company,Third-party escrow company involved.
8492,scam,fake_company,Our company handles everything remotely.
8493,scam,broken_english,You send money and get key later.
8494,scam,deposit_request,Pay holding fee immediately.
8495,scam,unrealistic_price,Below market price for fast deal.
8496,scam,urgency_pressure,First come first serve.
8497,scam,out_of_country_landlord,"I am working abroad, keys will be mailed."
8498,scam,gift_card_payment,Steam gift card for deposit.
8499,scam,wire_transfer,International transfer accepted.
8500,scam,broken_english,Good chance for you.
8501,scam,unrealistic_price,Below market price for fast deal.
